episode,step,train_score,eval_score,best_score,epsilon,loss,q_avg_0,q_min_0,q_max_0,q_avg_1,q_min_1,q_max_1
6964,362425,2.0,3.0,158.0,             0.01071,0.005568229408624272,2.339,1.499,3.287,2.284,1.235,3.1
6965,362488,1.0,3.0,158.0,             0.01010,0.008278573222000093,2.085,0.724,2.933,1.921,0.265,2.72
6966,362919,40.0,-1.0,158.0,             0.00679,0.006617905323289923,2.279,0.495,3.112,2.142,0.039,3.215
6967,363754,82.0,-1.0,158.0,             0.00315,0.00642131579855825,2.313,1.213,3.171,2.209,0.597,3.131
6968,363801,-1.0,-1.0,158.0,             0.00301,0.006194043523096975,2.205,1.312,2.956,2.076,1.005,2.926
6969,363938,8.0,-1.0,158.0,             0.00266,0.0059518849198454925,2.326,1.398,2.929,2.218,0.971,3.057
6970,364030,4.0,-1.0,158.0,             0.00244,0.007318493900010767,2.024,0.709,3.0,1.825,0.661,2.931
6971,364082,-1.0,33.0,158.0,             0.00233,0.005081445110800604,2.217,-0.99,3.61,2.104,-1.414,3.571
6972,364185,5.0,33.0,158.0,             0.00212,0.006442723278119003,2.252,0.299,3.65,2.092,0.408,3.395
6973,364580,36.0,33.0,158.0,             0.00147,0.00655206642997793,2.14,0.971,3.047,2.036,0.209,2.97
6974,364726,9.0,33.0,158.0,             0.00129,0.0064176756598387065,2.335,-3.201,3.571,2.294,-1.736,3.638
6975,365193,43.0,33.0,158.0,             0.00084,0.006483859944953015,2.346,-2.028,3.653,2.254,-1.067,3.566
6976,365304,6.0,18.0,158.0,             0.00076,0.006781601107905846,2.239,0.883,3.107,2.121,-0.062,3.056
6977,365408,5.0,18.0,158.0,             0.00069,0.007318734410756196,1.974,-1.075,2.969,1.9,-1.237,2.957
6978,365808,36.0,18.0,158.0,             0.00047,0.006458822875283658,2.272,-2.681,3.622,2.199,-1.782,3.723
6979,365871,1.0,18.0,158.0,             0.00045,0.00706968664945591,2.321,1.426,2.985,2.234,1.157,3.074
6980,365918,-1.0,18.0,158.0,             0.00043,0.006714581502007043,2.493,1.51,3.375,2.328,0.951,3.378
6981,366205,24.0,87.0,158.0,             0.00033,0.005773310382843978,2.336,-2.885,3.69,2.218,-1.923,3.578
6982,366570,33.0,87.0,158.0,             0.00024,0.005524261652377166,2.074,0.667,2.932,1.972,0.357,2.883
6983,366804,19.0,87.0,158.0,             0.00019,0.00673099040823917,2.297,1.18,3.047,2.218,0.989,3.075
6984,366860,0.0,87.0,158.0,             0.00018,0.006530824252487426,1.978,0.877,2.74,1.766,0.2,2.92
6985,366921,0.0,87.0,158.0,             0.00017,0.006985965354719245,1.608,-3.751,3.207,1.629,-2.083,3.257
6986,367024,5.0,46.0,158.0,             0.00015,0.005337557055788494,2.359,-0.399,3.812,2.228,-1.376,3.603
6987,367071,-1.0,46.0,158.0,             0.00015,0.005419284528854521,1.946,1.102,2.485,1.854,1.119,2.671
6988,367555,45.0,46.0,158.0,             0.00010,0.006618302421305667,2.382,-2.378,3.646,2.229,-1.643,3.528
6989,367638,3.0,46.0,158.0,             0.00010,0.00634798812062805,2.125,1.142,2.944,2.004,0.974,3.061
6990,367711,2.0,46.0,158.0,             0.00010,0.005507864976582462,2.057,0.976,2.803,1.825,0.518,2.719
6991,367933,17.0,-3.0,158.0,             0.00010,0.0051026910366196825,2.111,0.507,3.345,2.01,-0.534,3.226
6992,368432,47.0,-3.0,158.0,             0.00010,0.006227596102558628,2.306,1.308,3.093,2.214,0.496,3.077
6993,368541,5.0,-3.0,158.0,             0.00010,0.0063638036286697616,2.467,1.502,3.526,2.37,1.322,3.511
6994,368687,9.0,-3.0,158.0,             0.00010,0.005051846851990239,2.338,1.564,3.16,2.218,0.977,3.086
6995,368778,4.0,-3.0,158.0,             0.00010,0.006792710037328876,1.977,0.292,2.802,1.838,0.184,3.009
6996,369047,22.0,17.0,158.0,             0.00010,0.005855721445774943,2.141,-0.214,3.076,1.995,-0.508,3.115
6997,369147,4.0,17.0,158.0,             0.00010,0.004949084423715249,2.39,1.268,3.432,2.309,1.279,3.56
6998,369448,26.0,17.0,158.0,             0.00010,0.005682991609515691,2.123,0.175,3.018,1.997,0.685,2.995
6999,369557,5.0,17.0,158.0,             0.00010,0.006282294775709647,2.15,-2.653,3.545,2.108,-1.38,3.57
7000,370005,41.0,17.0,158.0,             0.00010,0.006537094266345126,2.335,0.092,3.649,2.226,-0.534,3.539
7001,370173,12.0,18.0,158.0,             0.00010,0.009977264909788832,2.429,0.991,3.542,2.289,-0.211,3.435
7002,370190,-4.0,18.0,158.0,             0.00010,0.008281281217932701,2.207,1.509,2.877,2.173,1.465,2.885
7003,370751,53.0,18.0,158.0,             0.00010,0.008072622416502797,2.645,0.813,3.736,2.51,-0.1,3.782
7004,370842,4.0,18.0,158.0,             0.00010,0.008718119860002463,2.409,1.085,3.356,2.308,0.829,3.414
7005,370860,-4.0,18.0,158.0,             0.00010,0.007675722383687066,2.058,1.39,2.903,2.017,1.35,2.966
7006,370893,-3.0,3.0,158.0,             0.00010,0.008836606750264764,1.855,-2.28,3.315,1.745,-1.775,3.542
7007,371060,12.0,3.0,158.0,             0.00010,0.007395442448344505,2.691,1.265,3.589,2.579,1.333,3.552
7008,371171,6.0,3.0,158.0,             0.00010,0.0065146974510269925,2.563,1.582,3.428,2.424,1.188,3.385
7009,371345,12.0,3.0,158.0,             0.00010,0.0072400799320860845,2.281,-1.112,3.474,2.181,-1.542,3.433
7010,371915,54.0,3.0,158.0,             0.00010,0.007453709465386183,2.43,0.705,3.523,2.272,-0.912,3.59
7011,372101,14.0,74.0,158.0,             0.00010,0.00542754385500185,2.432,0.353,3.578,2.29,-0.351,3.486
7012,372212,6.0,74.0,158.0,             0.00010,0.007779864485266509,2.178,1.253,2.859,2.016,0.855,2.935
7013,372294,3.0,74.0,158.0,             0.00010,0.004961403972673707,2.31,1.467,3.141,2.116,0.54,3.066
7014,372330,-2.0,74.0,158.0,             0.00010,0.004724017745401297,2.172,1.51,2.891,2.096,1.291,3.186
7015,372358,-3.0,74.0,158.0,             0.00010,0.007505933093073379,1.658,-0.234,2.703,1.565,-0.724,2.786
7016,372806,41.0,4.0,158.0,             0.00010,0.0069482211092690704,2.453,0.754,3.782,2.327,-0.429,3.524
7017,373162,32.0,4.0,158.0,             0.00010,0.0071871555841977845,2.22,-0.276,3.29,2.062,-0.519,3.141
7018,373303,9.0,4.0,158.0,             0.00010,0.006538632811304737,2.385,1.29,3.424,2.326,0.629,3.313
7019,373366,1.0,4.0,158.0,             0.00010,0.006643819511823711,1.857,0.178,2.939,1.502,-0.436,2.896
7020,373544,13.0,4.0,158.0,             0.00010,0.007468204020543464,2.368,1.399,3.069,2.239,1.035,3.105
7021,373668,7.0,9.0,158.0,             0.00010,0.00689031780817576,2.537,1.372,3.457,2.405,0.727,3.439
7022,374006,30.0,9.0,158.0,             0.00010,0.007101399402103811,2.411,0.618,3.5,2.299,0.208,3.457
7023,374380,34.0,9.0,158.0,             0.00010,0.007281701038479506,2.272,0.794,3.085,2.157,0.062,3.1
7024,374596,17.0,9.0,158.0,             0.00010,0.006317907744367538,2.376,1.361,3.063,2.247,1.11,3.155
7025,375307,69.0,9.0,158.0,             0.00010,0.006928029736869414,2.516,0.848,3.626,2.401,0.246,3.454
7026,375702,36.0,5.0,158.0,             0.00010,0.006176959610355523,2.29,-2.686,3.471,2.19,-1.355,3.579
7027,375915,16.0,5.0,158.0,             0.00010,0.005718662602468416,2.156,0.366,3.045,1.984,-0.191,3.034
7028,375943,-3.0,5.0,158.0,             0.00010,0.0036075474095663856,2.144,1.549,3.044,2.126,1.5,2.854
7029,376026,3.0,5.0,158.0,             0.00010,0.008106590637162956,2.001,0.747,2.82,1.764,0.443,2.794
7030,376213,14.0,5.0,158.0,             0.00010,0.007712584823111003,2.47,1.487,3.502,2.393,0.589,3.368
7031,376239,-3.0,66.0,158.0,             0.00010,0.006272252447580775,2.472,-0.036,3.484,2.374,-1.158,3.418
7032,376474,19.0,66.0,158.0,             0.00010,0.00547343031255568,2.391,0.262,3.399,2.21,0.041,3.331
7033,376856,34.0,66.0,158.0,             0.00010,0.005961746769452575,2.452,-5.034,3.457,2.317,-1.702,3.546
7034,377241,35.0,66.0,158.0,             0.00010,0.006760074019843301,2.382,1.359,3.064,2.267,1.024,3.13
7035,377435,15.0,66.0,158.0,             0.00010,0.005328131385373201,2.379,1.151,3.192,2.215,0.154,3.135
7036,378005,54.0,9.0,158.0,             0.00010,0.00692105413753572,2.461,0.234,3.459,2.314,-0.341,3.443
7037,378164,11.0,9.0,158.0,             0.00010,0.008376759955800086,2.513,1.183,3.482,2.43,0.84,3.475
7038,378386,17.0,9.0,158.0,             0.00010,0.006692689691401749,2.182,1.109,3.071,2.058,0.992,3.038
7039,378466,2.0,9.0,158.0,             0.00010,0.008805327684967779,2.27,0.8,3.307,2.165,0.145,3.15
7040,378586,7.0,9.0,158.0,             0.00010,0.005534980613932324,2.123,0.917,2.876,1.955,0.841,3.06
7041,378677,4.0,6.0,158.0,             0.00010,0.0048497540666465905,2.186,-0.239,2.887,2.076,0.271,3.094
7042,378883,16.0,6.0,158.0,             0.00010,0.006494212313555181,2.331,1.393,3.025,2.133,0.577,2.99
7043,379672,78.0,6.0,158.0,             0.00010,0.0060504658879678,2.463,0.462,3.551,2.374,0.151,3.477
7044,379772,4.0,6.0,158.0,             0.00010,0.007201623960863799,2.083,1.04,3.023,1.989,0.797,2.956
7045,380100,29.0,6.0,158.0,             0.09112,0.008157910170067647,2.479,1.283,3.615,2.346,0.212,3.464
7046,380124,-4.0,4.0,158.0,             0.08913,0.0145616380420203,2.669,0.796,3.708,2.45,0.321,3.438
7047,380255,8.0,4.0,158.0,             0.07900,0.007179153375754147,2.606,0.99,3.447,2.541,0.912,3.426
7048,380318,1.0,4.0,158.0,             0.07454,0.0091341816568895,2.344,1.301,3.299,2.187,1.207,3.092
7049,380483,11.0,4.0,158.0,             0.06403,0.0075992293627650444,2.478,-3.741,3.556,2.303,-1.27,3.457
7050,380500,-4.0,4.0,158.0,             0.06304,0.0071972956579616845,2.203,1.516,3.235,2.157,1.338,2.979
7051,380646,9.0,6.0,158.0,             0.05511,0.00869074400374028,2.17,-0.883,3.236,2.002,-0.279,3.233
7052,380702,0.0,6.0,158.0,             0.05234,0.01041101616283413,2.424,1.521,3.314,2.352,1.484,3.18
7053,380777,2.0,6.0,158.0,             0.04884,0.008722303121661147,2.118,1.023,2.934,2.012,1.194,2.872
7054,381149,33.0,6.0,158.0,             0.03467,0.008214368311543098,2.466,-2.352,3.536,2.292,-0.684,3.321
7055,381364,17.0,6.0,158.0,             0.02844,0.0060446622911407505,2.465,1.316,3.16,2.336,1.133,3.408
7056,381473,5.0,54.0,158.0,             0.02573,0.007789831909718453,2.441,-2.918,3.77,2.32,-1.668,3.47
7057,381666,14.0,54.0,158.0,             0.02154,0.008217099954499598,2.551,1.455,3.693,2.383,0.364,3.43
7058,381685,-4.0,54.0,158.0,             0.02116,0.007691482510907869,2.206,1.441,3.192,2.196,1.472,3.099
7059,381995,27.0,54.0,158.0,             0.01591,0.005969537008974341,2.501,0.029,3.41,2.368,0.096,3.35
7060,382164,12.0,54.0,158.0,             0.01361,0.007020124105444542,2.452,1.488,3.197,2.362,1.452,3.184
7061,382197,-3.0,42.0,158.0,             0.01321,0.007671661787863934,2.249,-0.075,3.23,2.118,-0.239,3.145
7062,383003,79.0,42.0,158.0,             0.00629,0.007261389619919238,2.65,-0.405,3.955,2.467,-1.348,3.49
7063,383181,13.0,42.0,158.0,             0.00534,0.006683355121444283,2.577,1.34,3.456,2.499,0.949,3.29
7064,384056,87.0,42.0,158.0,             0.00238,0.00644302900241954,2.657,1.074,3.716,2.503,0.563,3.613
7065,384347,25.0,42.0,158.0,             0.00182,0.006655666080249083,2.73,1.371,3.52,2.576,1.023,3.527
7066,384553,16.0,28.0,158.0,             0.00151,0.006200517323184577,2.486,-3.151,3.72,2.356,-1.286,3.373
7067,384709,10.0,28.0,158.0,             0.00131,0.005005563477215429,2.157,0.544,3.145,1.95,-0.022,3.102
7068,384837,7.0,28.0,158.0,             0.00116,0.006791813695599558,2.429,1.024,3.264,2.313,1.308,3.434
7069,384862,-3.0,28.0,158.0,             0.00113,0.00498682192992419,2.18,1.533,2.965,2.195,1.484,2.995
7070,384886,-4.0,28.0,158.0,             0.00111,0.009561436988102892,1.568,0.622,2.131,1.297,-0.562,2.15
7071,385497,59.0,11.0,158.0,             0.00063,0.006858806278245636,2.595,1.172,3.489,2.476,0.364,3.483
7072,385629,8.0,11.0,158.0,             0.00056,0.005361455702575658,2.52,0.468,3.617,2.431,-0.298,3.342
7073,386024,36.0,11.0,158.0,             0.00039,0.007097800271998195,2.608,1.161,3.388,2.519,0.631,3.403
7074,386211,14.0,11.0,158.0,             0.00033,0.006099571672487347,2.459,1.381,3.345,2.381,1.131,3.181
7075,386263,-1.0,11.0,158.0,             0.00031,0.006395516223095071,2.196,1.353,3.123,2.144,0.78,3.091
7076,386422,11.0,7.0,158.0,             0.00027,0.0062168554568358654,2.386,1.22,3.334,2.301,0.894,3.319
7077,386804,34.0,7.0,158.0,             0.00019,0.006973991427431614,2.317,0.74,3.267,2.165,0.345,3.345
7078,387698,89.0,7.0,158.0,             0.00010,0.006681223148355048,2.502,-0.738,3.577,2.355,-1.355,3.446
7079,387751,-1.0,7.0,158.0,             0.00010,0.007448657400431638,2.508,1.577,3.168,2.49,1.559,3.374
7080,388023,23.0,7.0,158.0,             0.00010,0.007177980129627566,2.666,1.382,3.614,2.616,1.26,3.693
7081,388112,3.0,3.0,158.0,             0.00010,0.007150738565460517,2.314,-1.494,3.452,2.242,-1.193,3.313
7082,388230,6.0,3.0,158.0,             0.00010,0.005092843201887494,2.447,1.354,3.032,2.287,0.542,3.164
7083,388258,-3.0,3.0,158.0,             0.00010,0.006001502608082124,2.555,1.798,3.425,2.508,1.635,3.325
7084,388284,-3.0,3.0,158.0,             0.00010,0.006209347612009599,2.579,1.711,3.489,2.511,1.584,3.477
7085,388358,2.0,3.0,158.0,             0.00010,0.00538238272781962,2.602,1.714,3.436,2.493,1.467,3.407
7086,389041,66.0,20.0,158.0,             0.00010,0.006698327944126514,2.563,-1.801,3.657,2.464,-1.462,3.543
7087,389378,30.0,20.0,158.0,             0.00010,0.00622902177025506,2.789,1.448,3.692,2.643,0.075,3.652
7088,389600,17.0,20.0,158.0,             0.00010,0.006374543666449451,2.056,-2.598,3.207,1.936,-1.467,3.285
7089,390155,53.0,20.0,158.0,             0.00010,0.007938347714701416,2.263,0.799,3.165,2.181,0.802,3.248
7090,390207,-1.0,20.0,158.0,             0.00010,0.009906462725036992,1.826,-3.934,3.243,1.803,-1.342,3.24
7091,390759,52.0,65.0,158.0,             0.00010,0.008335066236938566,2.733,0.702,3.752,2.604,0.032,3.574
7092,390908,10.0,65.0,158.0,             0.00010,0.00811196917874251,2.597,1.643,3.327,2.494,1.454,3.349
7093,391068,11.0,65.0,158.0,             0.00010,0.008818381006858545,2.694,1.544,3.539,2.558,1.428,3.458
7094,391613,52.0,65.0,158.0,             0.00010,0.007676541114251616,2.532,1.576,3.406,2.414,0.812,3.445
7095,391864,20.0,65.0,158.0,             0.00010,0.0076482996592238785,2.594,0.033,3.498,2.477,-0.159,3.349
7096,392020,10.0,2.0,158.0,             0.00010,0.006801013270607934,2.467,-6.074,3.544,2.426,-2.17,3.385
7097,392274,21.0,2.0,158.0,             0.00010,0.007165585442420506,2.633,1.434,3.658,2.591,1.034,3.539
7098,393409,114.0,2.0,158.0,             0.00010,0.007528754850615653,2.6,-0.743,3.887,2.437,-0.315,3.457
7099,393774,33.0,2.0,158.0,             0.00010,0.005833031200446597,2.292,1.022,3.428,2.16,0.12,3.303
7100,394780,101.0,2.0,158.0,             0.00010,0.0066123271385757675,2.512,0.691,3.365,2.384,-0.027,3.462
7101,394873,4.0,-1.0,158.0,             0.00010,0.0072394933135959735,2.215,-4.578,3.402,2.181,-2.532,3.387
7102,394892,-4.0,-1.0,158.0,             0.00010,0.009258459702036098,2.44,1.88,3.161,2.171,1.116,3.011
7103,395283,35.0,-1.0,158.0,             0.00010,0.006546309536687382,2.633,1.194,3.389,2.571,1.294,3.411
7104,395392,5.0,-1.0,158.0,             0.00010,0.006655041186070633,2.474,0.823,3.44,2.393,-0.247,3.402
7105,395566,12.0,-1.0,158.0,             0.00010,0.006511984559594943,2.597,1.384,3.557,2.509,1.43,3.296
7106,395740,12.0,11.0,158.0,             0.00010,0.006167051613855379,2.607,0.395,3.66,2.427,0.387,3.585
7107,395962,17.0,11.0,158.0,             0.00010,0.007181186846725912,2.504,1.116,3.368,2.334,0.144,3.538
7108,396214,21.0,11.0,158.0,             0.00010,0.008364257860987906,2.611,1.315,3.562,2.516,1.002,3.386
7109,396335,7.0,11.0,158.0,             0.00010,0.0063081220627477595,2.603,1.499,3.442,2.498,1.452,3.333
7110,396717,34.0,11.0,158.0,             0.00010,0.006996395535394061,2.403,1.004,3.415,2.243,0.014,3.361
7111,397023,26.0,3.0,158.0,             0.00010,0.0056264156306746835,2.434,-2.215,3.52,2.377,-1.215,3.448
7112,397390,33.0,3.0,158.0,             0.00010,0.007119739107465326,2.315,1.276,3.425,2.148,0.593,3.373
7113,397480,3.0,3.0,158.0,             0.00010,0.007854287932989083,2.363,1.498,3.212,2.202,1.282,3.255
7114,397984,47.0,3.0,158.0,             0.00010,0.00622595495570706,2.817,1.52,3.886,2.658,0.863,3.7
7115,398040,0.0,3.0,158.0,             0.00010,0.006986906506686604,2.511,1.347,3.227,2.44,1.578,3.151
7116,398179,9.0,70.0,158.0,             0.00010,0.005948284389652151,2.715,0.393,3.911,2.556,0.356,3.53
7117,398392,16.0,70.0,158.0,             0.00010,0.006677527218388105,2.524,1.676,3.354,2.368,0.851,3.367
7118,398566,12.0,70.0,158.0,             0.00010,0.006666550014018156,2.314,-0.041,3.261,2.174,-0.653,3.302
7119,399524,96.0,70.0,158.0,             0.00010,0.00650627403967238,2.675,0.546,3.61,2.546,0.021,3.609
7120,400009,45.0,70.0,158.0,             0.09908,0.005407309076585567,2.714,1.089,3.569,2.585,0.969,3.454
7121,400102,4.0,-4.0,158.0,             0.09095,0.009826552540925081,2.467,1.617,3.298,2.375,1.534,3.196
7122,400521,38.0,-4.0,158.0,             0.06183,0.007814643080212923,2.732,1.526,3.401,2.638,1.013,3.417
7123,400583,0.0,-4.0,158.0,             0.05840,0.00771740996917229,2.368,1.552,3.285,2.26,1.117,3.212
7124,400757,12.0,-4.0,158.0,             0.04975,0.00709957917001441,2.692,0.26,3.344,2.564,-0.665,3.484
7125,400809,-1.0,-4.0,158.0,             0.04742,0.006791041814722121,2.163,-1.922,3.435,2.086,-1.103,3.221
7126,400956,9.0,4.0,158.0,             0.04142,0.00808521181101068,2.674,1.47,3.502,2.584,1.278,3.433
7127,401210,21.0,4.0,158.0,             0.03278,0.007273684431318429,2.492,-0.024,3.458,2.373,-0.454,3.367
7128,401243,-3.0,4.0,158.0,             0.03180,0.004699421926599109,2.398,0.524,3.305,2.213,1.136,2.987
7129,401296,-1.0,4.0,158.0,             0.03028,0.00909792372675718,2.286,1.548,2.979,2.143,0.872,3.184
7130,401470,12.0,4.0,158.0,             0.02580,0.006468588178549176,2.646,1.693,3.3,2.528,1.622,3.331
7131,401545,2.0,1.0,158.0,             0.02408,0.008294471657524507,2.554,-0.439,3.31,2.487,-0.271,3.3
7132,401570,-4.0,1.0,158.0,             0.02353,0.008991880714893341,2.608,1.945,3.273,2.579,1.93,3.34
7133,401585,-5.0,1.0,158.0,             0.02321,0.007041863429670532,2.131,0.105,2.841,2.029,-0.087,2.852
7134,401609,-4.0,1.0,158.0,             0.02270,0.006483857975884651,2.346,1.671,3.071,2.249,1.658,3.314
7135,401642,-3.0,1.0,158.0,             0.02202,0.009573231909819173,1.662,-2.319,3.023,1.674,-0.966,3.185
7136,402000,32.0,12.0,158.0,             0.01583,0.007345460786798958,2.451,1.155,3.396,2.36,1.162,3.391
7137,402213,16.0,12.0,158.0,             0.01301,0.007269148275960115,2.763,1.759,3.502,2.669,1.359,3.482
7138,402740,50.0,12.0,158.0,             0.00801,0.007584906275299301,2.299,0.171,3.429,2.118,-1.02,3.491
7139,402886,9.0,12.0,158.0,             0.00700,0.008533111129160205,2.634,1.614,3.413,2.622,1.621,3.379
7140,403451,54.0,12.0,158.0,             0.00416,0.007170617224574419,2.702,0.921,3.58,2.536,0.425,3.443
7141,403488,-2.0,27.0,158.0,             0.00402,0.007847569285061312,2.606,1.489,3.482,2.49,1.163,3.341
7142,403692,16.0,27.0,158.0,             0.00333,0.007883570403518045,2.63,1.674,3.315,2.535,1.088,3.463
7143,404215,49.0,27.0,158.0,             0.00206,0.007097988549030491,2.793,1.274,3.864,2.623,-0.009,3.651
7144,404474,21.0,27.0,158.0,             0.00162,0.0069952895855854725,2.64,1.586,3.548,2.56,0.281,3.354
7145,404585,6.0,27.0,158.0,             0.00146,0.006986559632964231,2.346,1.531,3.234,2.256,1.334,3.165
7146,404913,29.0,7.0,158.0,             0.00108,0.006700042461289275,2.573,1.223,3.461,2.471,0.62,3.485
7147,405073,11.0,7.0,158.0,             0.00093,0.006302561488701031,2.779,1.465,3.525,2.677,0.856,3.577
7148,405421,31.0,7.0,158.0,             0.00068,0.006448954931559341,2.746,1.165,3.58,2.577,0.521,3.59
7149,405577,10.0,7.0,158.0,             0.00059,0.004921004459715615,2.721,0.466,3.564,2.63,-0.939,3.515
7150,405651,2.0,7.0,158.0,             0.00055,0.007688183634781052,2.622,1.672,3.342,2.528,1.595,3.398
7151,405847,15.0,11.0,158.0,             0.00046,0.007103319569699922,2.526,0.382,3.42,2.398,0.619,3.436
